,grid_id,mode,user_counts,lat_min,lat_max,lon_min,lon_max,clat,clon
185,18808334203,pt_drive,1,21.22514,21.22524,110.30109999999999,110.3012,21.22519,110.30114999999999
186,18810792118,bike,1,21.22554,21.22564,110.3894,110.3895,21.22559,110.38945
187,18810792118,pt_drive,1,21.22554,21.22564,110.3894,110.3895,21.22559,110.38945
188,18812635031,pt_drive,2,21.225839999999998,21.225939999999998,110.4033,110.4034,21.22589,110.40335
189,18812635032,pt_drive,3,21.225839999999998,21.225939999999998,110.4034,110.40350000000001,21.22589,110.40345
190,18813248376,pt_drive,1,21.225939999999998,21.226039999999998,110.312,110.3121,21.22599,110.31205
191,18823691758,bike,1,21.227639999999997,21.227739999999997,110.41159999999999,110.4117,21.22769,110.41165
192,18825529346,pt_drive,1,21.227939999999997,21.228039999999996,109.893,109.8931,21.22799,109.89305
193,18826762965,bike,1,21.22814,21.22824,110.4033,110.4034,21.22819,110.40335
194,18826762965,pt_drive,4,21.22814,21.22824,110.4033,110.4034,21.22819,110.40335
195,18834747579,bike,1,21.229439999999997,21.229539999999997,110.32929999999999,110.32939999999999,21.22949,110.32934999999999
196,18835976574,bike,2,21.22964,21.22974,110.37719999999999,110.37729999999999,21.22969,110.37724999999999
197,18835976574,pt_drive,2,21.22964,21.22974,110.37719999999999,110.37729999999999,21.22969,110.37724999999999
198,18836591025,pt_drive,3,21.22974,21.22984,110.3965,110.3966,21.22979,110.39655
199,18840276598,bike,1,21.230339999999998,21.230439999999998,110.399,110.3991,21.23039,110.39905
200,18840276598,pt_drive,4,21.230339999999998,21.230439999999998,110.399,110.3991,21.23039,110.39905
201,18840890655,bike,3,21.230439999999998,21.230539999999998,110.37889999999999,110.37899999999999,21.23049,110.37894999999999
202,18840890655,pt_drive,3,21.230439999999998,21.230539999999998,110.37889999999999,110.37899999999999,21.23049,110.37894999999999
203,18845189483,bike,1,21.23114,21.23124,110.2811,110.2812,21.23119,110.28115
204,18845189483,pt_drive,3,21.23114,21.23124,110.2811,110.2812,21.23119,110.28115
205,18848876342,bike,1,21.23174,21.23184,110.4122,110.4123,21.23179,110.41225
206,18854404701,bike,2,21.23264,21.23274,110.4159,110.416,21.23269,110.41595
207,18857475563,bike,3,21.23314,21.23324,110.3731,110.3732,21.23319,110.37315
208,18857475563,pt_drive,4,21.23314,21.23324,110.3731,110.3732,21.23319,110.37315
209,18857475760,pt_drive,2,21.23314,21.23324,110.3928,110.3929,21.23319,110.39285
210,18858090021,pt_drive,1,21.23324,21.23334,110.3931,110.39320000000001,21.23329,110.39315
211,18864846729,bike,1,21.23434,21.23444,110.3801,110.3802,21.23439,110.38015
212,18864846729,pt_drive,1,21.23434,21.23444,110.3801,110.3802,21.23439,110.38015
213,18864846794,pt_drive,2,21.23434,21.23444,110.38659999999999,110.38669999999999,21.23439,110.38664999999999
214,18869146819,bike,1,21.235039999999998,21.235139999999998,110.4085,110.4086,21.23509,110.40855
215,18880817629,pt_drive,1,21.236939999999997,21.237039999999997,110.3993,110.3994,21.23699,110.39935
216,18883888932,pt_drive,1,21.23744,21.23754,110.4006,110.4007,21.23749,110.40065
217,18884503329,bike,1,21.23754,21.23764,110.4145,110.41460000000001,21.23759,110.41455
218,18885117433,pt_drive,4,21.23764,21.23774,110.3991,110.39920000000001,21.23769,110.39915
219,18891874017,bike,1,21.23874,21.23884,110.37369999999999,110.37379999999999,21.23879,110.37374999999999
220,18891874017,pt_drive,3,21.23874,21.23884,110.37369999999999,110.37379999999999,21.23879,110.37374999999999
221,18896173071,bike,4,21.23944,21.239539999999998,110.29849999999999,110.2986,21.23949,110.29854999999999
222,18896173071,pt_drive,1,21.23944,21.239539999999998,110.29849999999999,110.2986,21.23949,110.29854999999999
223,18897402556,pt_drive,2,21.239639999999998,21.239739999999998,110.3954,110.3955,21.23969,110.39545
224,18898631206,bike,1,21.239839999999997,21.239939999999997,110.40879999999999,110.40889999999999,21.23989,110.40884999999999
225,18901703043,pt_drive,1,21.24034,21.24044,110.4635,110.4636,21.24039,110.46355
226,18906616489,pt_drive,1,21.241139999999998,21.241239999999998,110.4017,110.40180000000001,21.24119,110.40175
227,18910915821,bike,2,21.24184,21.24194,110.3543,110.3544,21.24189,110.35435
228,18910915821,pt_drive,4,21.24184,21.24194,110.3543,110.3544,21.24189,110.35435
229,18912757870,bike,1,21.24214,21.24224,110.2818,110.28190000000001,21.24219,110.28185
230,18915216079,pt_drive,1,21.242539999999998,21.242639999999998,110.39949999999999,110.39959999999999,21.24259,110.39954999999999
231,18921972523,bike,3,21.24364,21.24374,110.36009999999999,110.36019999999999,21.24369,110.36014999999999
232,18921972523,pt_drive,1,21.24364,21.24374,110.36009999999999,110.36019999999999,21.24369,110.36014999999999
233,18922585298,pt_drive,1,21.24374,21.24384,110.2118,110.2119,21.24379,110.21185
234,18926272840,bike,1,21.244339999999998,21.244439999999997,110.4112,110.4113,21.24439,110.41125
235,18928115326,bike,1,21.244639999999997,21.244739999999997,110.38239999999999,110.3825,21.24469,110.38244999999999
236,18928115326,pt_drive,1,21.244639999999997,21.244739999999997,110.38239999999999,110.3825,21.24469,110.38244999999999
237,18929342866,bike,19,21.24484,21.24494,110.28479999999999,110.2849,21.24489,110.28484999999999
238,18929342866,pt_drive,15,21.24484,21.24494,110.28479999999999,110.2849,21.24489,110.28484999999999
239,18929342892,bike,2,21.24484,21.24494,110.28739999999999,110.2875,21.24489,110.28744999999999
240,18931800909,pt_drive,1,21.24524,21.24534,110.38589999999999,110.386,21.24529,110.38595
241,18933029561,pt_drive,1,21.24544,21.24554,110.39949999999999,110.39959999999999,21.24549,110.39954999999999
242,18934871176,bike,1,21.245739999999998,21.245839999999998,110.28359999999999,110.2837,21.24579,110.28365
243,18934871176,pt_drive,1,21.245739999999998,21.245839999999998,110.28359999999999,110.2837,21.24579,110.28365
244,18936714748,bike,3,21.246039999999997,21.246139999999997,110.3634,110.3635,21.24609,110.36345
245,18936714748,pt_drive,3,21.246039999999997,21.246139999999997,110.3634,110.3635,21.24609,110.36345
246,18937329437,bike,1,21.246139999999997,21.246239999999997,110.4065,110.4066,21.24619,110.40655
247,18937329899,pt_drive,1,21.246139999999997,21.246239999999997,110.4527,110.4528,21.24619,110.45275
248,18939785246,bike,25,21.24654,21.24664,110.2842,110.2843,21.24659,110.28425
249,18939785246,pt_drive,30,21.24654,21.24664,110.2842,110.2843,21.24659,110.28425
250,18941013700,bike,9,21.24674,21.24684,110.27799999999999,110.2781,21.24679,110.27805
251,18941013700,pt_drive,13,21.24674,21.24684,110.27799999999999,110.2781,21.24679,110.27805
252,18945314238,bike,3,21.247439999999997,21.247539999999997,110.3512,110.35130000000001,21.24749,110.35125000000001
253,18945314755,pt_drive,1,21.247439999999997,21.247539999999997,110.40289999999999,110.40299999999999,21.24749,110.40294999999999
254,18954528111,bike,1,21.248939999999997,21.249039999999997,110.35149999999999,110.35159999999999,21.24899,110.35154999999999
255,18955142690,pt_drive,1,21.249039999999997,21.249139999999997,110.3836,110.3837,21.24909,110.38365
256,18955757050,pt_drive,1,21.249139999999997,21.249239999999997,110.3938,110.3939,21.24919,110.39385
257,18956370219,pt_drive,2,21.24924,21.24934,110.2849,110.285,21.249290000000002,110.28495
258,18964970967,pt_drive,1,21.250639999999997,21.250739999999997,110.3985,110.3986,21.25069,110.39855
259,18969270850,pt_drive,2,21.25134,21.25144,110.4062,110.4063,21.25139,110.40625
260,18971727315,bike,3,21.251739999999998,21.251839999999998,110.34949999999999,110.3496,21.25179,110.34955
261,18971727315,pt_drive,2,21.251739999999998,21.251839999999998,110.34949999999999,110.3496,21.25179,110.34955
262,18972955970,pt_drive,1,21.251939999999998,21.252039999999997,110.3634,110.3635,21.25199,110.36345
263,18973570069,pt_drive,1,21.252039999999997,21.252139999999997,110.3475,110.3476,21.25209,110.34755
264,18979098581,bike,3,21.25294,21.25304,110.3665,110.3666,21.25299,110.36655
265,18979098581,pt_drive,2,21.25294,21.25304,110.3665,110.3666,21.25299,110.36655
266,18982169990,pt_drive,1,21.253439999999998,21.253539999999997,110.3784,110.3785,21.25349,110.37845
267,18982783973,pt_drive,1,21.253539999999997,21.253639999999997,110.3509,110.351,21.25359,110.35095
268,18983398193,bike,2,21.253639999999997,21.253739999999997,110.3471,110.3472,21.25369,110.34715
269,18983398193,pt_drive,3,21.253639999999997,21.253739999999997,110.3471,110.3472,21.25369,110.34715
270,18985241455,bike,1,21.25394,21.25404,110.3959,110.396,21.25399,110.39595
271,18988312839,pt_drive,2,21.25444,21.25454,110.4053,110.4054,21.25449,110.40535
272,18991383773,pt_drive,1,21.254939999999998,21.255039999999997,110.3697,110.3698,21.25499,110.36975
273,18992613121,pt_drive,1,21.255139999999997,21.255239999999997,110.4529,110.453,21.25519,110.45295
274,18995683372,bike,1,21.25564,21.25574,110.34899999999999,110.34909999999999,21.25569,110.34904999999999
275,18995683372,pt_drive,2,21.25564,21.25574,110.34899999999999,110.34909999999999,21.25569,110.34904999999999
276,18995683467,bike,1,21.25564,21.25574,110.35849999999999,110.3586,21.25569,110.35855
277,18995683467,pt_drive,1,21.25564,21.25574,110.35849999999999,110.3586,21.25569,110.35855
278,18999369199,bike,1,21.25624,21.256339999999998,110.37689999999999,110.377,21.25629,110.37695
